id,date,text,danger
3535,2024-05-31T22:58:31Z,"✈️з Житомирської обл один прямує у Хмельницьку, інший в Рівненську
✈️табун у Вінницькій (7-8) курсом на Хмельницьку",0
3536,2024-05-31T23:21:36Z,"🚀пуски крилатих ракет із ТУ-95
Через годинку +- будуть в повітряному просторі України‼️",0
3537,2024-05-31T23:23:18Z,"✈️бурбухайки в напрямку:
Тернопільської, Рівненської, Хпельницької та Вінницької областей❗️",0
3538,2024-05-31T23:27:30Z,"✈️судячи з маршруту, в мене фігова чуйка, що мопеди полетять в нашу область🙂‍↕️",0
3539,2024-05-31T23:43:27Z,"✈️мопеди вже шуршать в Тернопільській обл
Інші також туди миляться…",0
3540,2024-05-31T23:59:15Z,Злітаються в бік Івано-Франківської обл,0
3541,2024-06-01T00:11:50Z,"✈️один в Тернопільській
✈️два залітають в Івано-Франківську
✈️три в Вінницькій
✈️два в Миколаївській",0
3542,2024-06-01T00:20:05Z,"✈️два в напрямку Бурштина
✈️один в напрямку Надвірної",0
3543,2024-06-01T00:26:45Z,"🚨РАКЕТНА НЕБЕЗПЕКА🚨
✈️Загроза ударних БпЛА✈️",0
3544,2024-06-01T00:27:19Z,🚀 + перші ракети фіксуються в Сумській області,0
3545,2024-06-01T00:28:37Z,"✈️на Ходорів
✈️на Стрий
✈️на Надвірну",0
3546,2024-06-01T00:29:20Z,"🚀скоріш за все ще пуски Калібрів з моря, поки на Миколаївську обл",0
3547,2024-06-01T00:34:08Z,"🚀з Сум на Чернігівщину, західний курс
✈️два на Стрий
✈️Івано-Франківський мопед скоріш за все робить маневр і буде залітати знизу",0
3548,2024-06-01T00:36:49Z,"🚀Калібри з Миколаєва на Одесу, північно-західним курсом",0
3550,2024-06-01T00:46:44Z,"✈️три мопеди з різних напрямків вектором на Сколе
🚀Калібри на Одещині курсом на Вінниччину
🚀Х-101 з Київщини на Черкащину",0
3551,2024-06-01T00:47:05Z,🚀знову пуски Калібрів з моря,0
3552,2024-06-01T00:47:32Z,Ух срань яка нічка напряжна🤯,0
3553,2024-06-01T00:48:45Z,"✈️один з півдня на Стрий
✈️два зі сходу на Сколе",0
3554,2024-06-01T00:52:35Z,"✈️на Стрий
✈️на Східницю
✈️один розворот зробив назад в бік Франківська",0
3555,2024-06-01T00:54:10Z,"🚀Калібри у Вінницькій обл курсом на північний захід
🚀Х-101 Черкаська обл курсом на Вінницьку
+ ще одна партія із Сумської в напрямку Полтавської",0
3556,2024-06-01T00:55:52Z,"✈️два з півдня на Жидачів 
✈️один розвернувся назад на Болехів",0
3557,2024-06-01T00:56:36Z,Виліт МіГ-31к та *** вашу дівізію😤,0
3558,2024-06-01T00:57:36Z,"Можливо були пуски Кинджалів, повідомлю у разі фіксації‼️",0
3559,2024-06-01T00:58:39Z,✈️всі мопеди кружляють в Стрийському районі…наче чекають чогось,0
3560,2024-06-01T00:59:36Z,"🚀Старі Калібри у Вінницькій на Хмельницьку
🚀нові Калібри в Одеській на Вінницьку",0
3561,2024-06-01T01:00:10Z,🚀Х-101 південь Київщини на Вінницьку/Житомирську,0
3562,2024-06-01T01:00:41Z,"Буду писати тільки по найближчим цілям, бо то здуріти можна буде🤯",0
3563,2024-06-01T01:01:21Z,✈️по шахедам попередньо «Джага-Джага»,0
3564,2024-06-01T01:02:18Z,Поки пусків не було…перекрутили інфу з вильотом…МіГ-31к далі в повітрі.,0
3565,2024-06-01T01:03:13Z,✈️один не «Джага-Джагнувся» - далі в Стрийському районі,0
3566,2024-06-01T01:04:51Z,"🚀Калібри на Хмельниччині в напрямку Тернопільщини
🚀Х-101 на півдні Житомирщини на Хмельниччину/Рівне",0
3567,2024-06-01T01:11:02Z,"🚀старі Калібри долітають до Тернопільської обл
🚀нові Калібри долітають до Вінницької обл
🚀Х-101 долітають до Хмельницької обл",0
3568,2024-06-01T01:11:43Z,✈️бурбухайка далі блудить біля Стрия/Моршина,0
3569,2024-06-01T01:11:59Z,Кинджал на Кіровоград/Черкаси,0
3570,2024-06-01T01:14:33Z,"🚀старі Калібри на Франківщині
🚀Х-101 в Хмельницькій обл",0
3571,2024-06-01T01:17:41Z,🚀калібри на Коломию/Яблунів,0
3572,2024-06-01T01:18:15Z,🚀Х-101 на Тернопільську обл до Львова 15 хв ‼️,0
3573,2024-06-01T01:18:41Z,Повертають на північ в бік Івано-Франківська,0
3574,2024-06-01T01:18:57Z,У цих паскуд прямий курс на Львів,1
3575,2024-06-01T01:19:46Z,Розворот на Хмельницький,0
3576,2024-06-01T01:22:20Z,"🚀Калібр на Журавно
🚀інший заблудився в бік Закарпаття",0
3577,2024-06-01T01:23:07Z,"🚀одна Х-101 на Почаїв курсом на Львів 
5 хв‼️",1
3578,2024-06-01T01:25:07Z,Курс на Буськ,0
3579,2024-06-01T01:25:55Z,🚀ще одна ракета на Перемишляни,0
3580,2024-06-01T01:27:24Z,🚀два Калібра блудить по Закарпаттю,0
3581,2024-06-01T01:27:58Z,"Буковель, ви проплачували Зоряні Війни?!",0
3582,2024-06-01T01:29:36Z,🚀Х-101 на Стрий⚠️,0
3583,2024-06-01T01:32:08Z,🚀х-101 біля Львова на окружну йде,1
3584,2024-06-01T01:33:07Z,На Пустомити,0
3585,2024-06-01T01:33:38Z,Звертає на Стрий,0
3586,2024-06-01T01:33:52Z,🚀калібри з Закарпаття йдуть на Стрий,0
3587,2024-06-01T01:36:37Z,"🚀три ракети на Стрий
🚀ще дві в Франківській обл західним курсом",0
3588,2024-06-01T01:37:03Z,+ 🚀 дві в Тернопільській,0
3589,2024-06-01T01:38:13Z,🚀чотири ракети в бік Бурштина,0
3590,2024-06-01T01:40:32Z,🚀ще одна на Бурштин,0
3591,2024-06-01T01:42:04Z,🚀три ракети на Львів‼️,1
3592,2024-06-01T01:42:23Z,З півдня на Бібрку,0
3593,2024-06-01T01:43:16Z,"Обходять Львів збоку, піднімаються північніше",0
3594,2024-06-01T01:44:49Z,Курс біля Винник,0
3595,2024-06-01T01:45:24Z,На Дубляник/Куликів,0
3596,2024-06-01T01:46:02Z,Розворот на Стрий,0
3597,2024-06-01T01:47:38Z,"🚀дві на Стрий 
🚀одна на Нові Стрілища",0
3598,2024-06-01T01:47:58Z,"‼️Львівʼяни що зараз відбувається : https://t.me/+QROFq5zV5-QzYmJi

(Терміново перегляньте)",0
3599,2024-06-01T01:50:37Z,🚀крайня ракета зі сходу на Бібрку,0
3600,2024-06-01T01:51:03Z,🚀дві ракети розвернулись біля Стрия в бік Бурштина,0
3601,2024-06-01T01:56:27Z,🚀остання на Стрий,0
3602,2024-06-01T02:00:46Z,А Поляки обосрані кружляють біля кордонів🫨,0
3603,2024-06-01T02:01:51Z,📡,0
3604,2024-06-01T02:02:30Z,В дупі я бачив такий перший день літа…,0
3605,2024-06-01T02:04:21Z,"Не покидаємо укриттів😬
Розбираємось де той мопед-потєряшка",0
3606,2024-06-01T02:08:21Z,"Дайте пара пісят коп на реабілітацію голосу і пальців, бо сьогодні я знатно кричав і виписував…😳
https://send.monobank.ua/jar/4ahwVno8hP

5375411210771775",0
3607,2024-06-01T02:11:02Z,"👀розвідувальний дрон в області
Тривога буде поки його не «джага-джага»
Ракет німа
Шахідів німа",0
3608,2024-06-01T02:13:38Z,"Уточнення…у Франківській області…
Скоріш за все - такий самий шахед, тільки з камерою.",0
3609,2024-06-01T02:23:14Z,"Скрізь відбій окрім Львівської та Івано-Франківської області
Плак-плак😓",0
3610,2024-06-01T02:32:37Z,"Альо, угомоніться😳 накидали цілу тучу гривень
Докину на збір ГУРівцяв і на великий весняний збір фонду April і замовлю своїм козакам на Суми РЕБ🫡",0
3611,2024-06-01T02:46:28Z,По ходу ті польоти дрона на довго…йдіть спати😴,0
3612,2024-06-01T03:06:14Z,«Джага-джага»😈,0
3613,2024-06-01T03:08:56Z,"🟢ВІДБІЙ🟢
Нареееешті🥹",0
3614,2024-06-01T05:38:18Z,"🚨РАКЕТНА НЕБЕЗПЕКА🚨
МІГ-31к⚠️ носій «Кинджалу»",0
3615,2024-06-01T05:41:59Z,Ну как би ожидаємо😤,0
3616,2024-06-01T05:53:36Z,,0
3617,2024-06-01T05:53:50Z,🟢ВІДБІЙ🟢,0
3618,2024-06-01T21:24:05Z,"✈️дві бурбухайки наближаються до Вінницької області
Слідкую🫡

03:52 UPD: Короче один паскуда так і кружляє у Вінницькій…одним оком сплю - іншим слідкую…👁️",0
3619,2024-06-02T15:00:06Z,"Отже, дорогенькі, нарешті дійшли руки і ноги опублікувати список переможців в минулому розіграші: 

1 місце Лаба Сергій 
2 місце Бачун Андрій
3 місце Куліненко Роман
4 місце Щур Марта
5 місце Юрій С. (не надав дозвіл на контакт😟)
6 місце Мельник Ігор
7 місце Ярич Андрій
8 місце Oleh (не клієнт моно, не залишив контакт😔)
9  Крачковський Микола
10 місце, Тарнавська Ірина
11 місце, Голосай Ігор
12 місце, Костенко Алла
13 місце, Роман В. (не надав дозвіл на контакт😟)
14 місце, Хлібишин Людмила
15 місце,Від: Олексій П. (не надав дозвіл на контакт😟)
16 місце,Від: Леся Я. (не надала дозвіл на контакт😟)
17 місце, Олексів Максим
18 місце,Оксана Ч. (не надала дозвіл на контакт😟)
19 місце, Ропач Рустам
20 місце, Федорук Маріанна

+в нас ще є 5 ТОП-донатерів, які отримають coin «РАКЕТНОЇ неБЕЗПЕКИ»🚀

Дякую всім за участь та підтримку🫡
Призи постараюсь доставити на тижні, по мірі зайнятості роботкою.
І готую нові сочні призи на наступний розіграш😇",0
3620,2024-06-02T15:00:06Z,,0
3621,2024-06-02T15:00:06Z,,0
3622,2024-06-03T15:00:13Z,"❌ Застосунок DEFLIFE.IN.UA
Відмічайте небезпечні локації, просіть про допомогу та повідомляйте близьких, коли ви у небезпеці. 

🗺️Наша інтерактивна карта допоможе уникнути небезпечних місць, що може зберегти ваше життя та здоров'я. 

Ми також сповіщаємо вас про повітряні тривоги та інші загрози😉

+ на нашому сайті зʼявилась карта укриттів та військова обстановка по лінії фронту🪖

🔸Сайт - DEFLIFE.IN.UA
🔹Скачати APK - deflife_v_1_0.apk
🔸Google play - Перейти",0
3623,2024-06-04T15:00:13Z,"Ви знаєте, що треба робити - тому продовжуємо нашу традицію по вшануванню памʼяті загиблих - виділяємо 15 хвилин щоб підписати петиції:

1. КОЦАРЬ БОГДАН
2. АРТЕМ ЛАТЮК
3. ЮРЧУК АРТЕМ
4. ДУТЧАК ІГОР
5. ЖЕЛЕЗКО ЄВГЕН
6. БІЛОДІД СЕРГІЙ
7. ФЕСЮК ОЛЕКСІЙ
8. ЛІТВІН РОМАН
9. ЗАКАЛЮЖНИЙ РУСЛАН
10. БАХТОВ АНДРІЙ
11. МАРУЩАК ЛЮБОМИР
12. МІРОШНИЧЕНКО ОЛЕКСАНДР
13. СЕМЕНЕНКО ДАНІІЛ
14. ЮРЧУК АРТЕМ
15. РЕЗНІК СЕРГІЙ
16. БОРЖЕНКО ВЯЧЕСЛАВ
17. ЗАКАЛЮЖНИЙ РУСЛАН
18. КРИЛЮК ІЛЛЯ
19. ГЕРАСИМЧУК ВАДИМ
20. КОЗАК БОГДАН
21. ГРОНЬ ВІТАЛІЙ 
22. ТРОЦЕНКО МАКСИМ
23. ФІЛОНЕНКО СЕРГІЙ
24. ГЕТЬМАН РОМАН
25. ПОСТНИЙ ОЛЕКСАНДР
26. АТАМАНЧУК АРТЕМ
27. ШЕЛЕСТИНСЬКИЙ ІВАН
28. ЗАКАЛЮЖНИЙ РУСЛАН
29. ФЕДОТОВ ОЛЕКСАНДР
30. ЛІТВІН РОМАН
31. ПРОРОК АНДРІЙ 
32. ПАВЛЮК ВОЛОДИМИР
33. ЩЕРБАКОВ ОЛЕКСІЙ
34. БЕЗРУЧКО ОЛЕКСАНДР
35. БАРИЩУК МИХАЙЛО
36. ГОРОБЧЕНКО ОЛЕКСАНДР
37. ПОТАПОВ МИХАЙЛО
38. КОЦАРЬ БОГДАН
39. ХОМЕНКО ЄВГЕН
40. ДОРОНЮК МИКОЛА

⚠️Після першої авторизації, підписання петиції займає лише 10 секунд, натиснувши на кожне прізвище - вас направить на сторінку петиції воїна⚠️

🇺🇦Герої не вмирають🇺🇦🇺🇦",0
3624,2024-06-04T18:45:52Z,"🚨РАКЕТНА НЕБЕЗПЕКА🚨
МІГ-31к⚠️ носій «Кинджалу»",0
3625,2024-06-04T18:49:32Z,"Як чуйку мав, шо не треба в душ🛀 так рано йти…зараз би бігав в рушнику☺️",0
3627,2024-06-04T19:14:08Z,"🟢ВІДБІЙ 🟢
Миємо ноги і лягаємо спати😴

P.S. жарт від підписників про майора: «А на погоду крутить нога, майор вже не персик,але й ще не курага😁»",0
3628,2024-06-05T04:14:55Z,"🚨РАКЕТНА НЕБЕЗПЕКА🚨
МІГ-31к⚠️ носій «Кинджалу»",0
3629,2024-06-05T04:15:09Z,Нічьо так будильник🤬,0
3631,2024-06-05T04:42:06Z,"🟢ВІДБІЙ 🟢

Не можна так зранку будити сиреною…чуть серце не стало😳",0
3632,2024-06-05T10:21:37Z,"🚨РАКЕТНА НЕБЕЗПЕКА🚨
МІГ-31к⚠️ носій «Кинджалу»",0
3633,2024-06-05T10:22:34Z,"Вони офігіли…то сніданок, то обід…вони що, на дієту мене вирішили посадити?🤯",0
3634,2024-06-05T10:26:13Z,"Тримайте розважалку на обід, щоб мали чим себе зайняти під час тривоги😜
https://youtu.be/c6tfnVl3WBY?si=zI4mB0Lyxv9BkglA",0
3635,2024-06-05T10:37:11Z,"🟢ВІДБІЙ 🟢

Нямати🍔 і працювати🏋️‍♂️",0
3636,2024-06-05T12:36:29Z,"🚨РАКЕТНА НЕБЕЗПЕКА🚨
МІГ-31к⚠️ носій «Кинджалу»",0
3637,2024-06-05T13:08:57Z,"🟢ВІДБІЙ 🟢

На перекус🍔 тривога була, робимо ставки, на вечерю буде?!😠",0
3638,2024-06-05T15:00:11Z,"📆Коли? - 6 червня

📍Де? - вул. Софії Яблонської, 31

🎙Цього четверга 6 червня (ЗАВТРА) lvivcitystandup записує нові стендап-монологи для свого ютуб-каналу😎

Тому на вас чекає крутий вечір стендапу разом зі Стадницьким, Перунським, Лопушанським, Озарківом, Кремінем, Сенчом та Коваликом, ведучий Чернологов.",0
3639,2024-06-05T21:47:35Z,"✈️пара бурбухайок починає тривожити Вінницьку область…
👀не сплю, слідкую…",0
3640,2024-06-05T23:20:27Z,"✈️бурбухайки то Вінницька то Хмельницька…
То тудим то сюдим…
Раз два і скоро буде металобрухт🔩",0
3641,2024-06-05T23:37:47Z,✈️все таки вони визначались нарешті з Хмельницькою областю і летять курсом на Тернопільську,0
3642,2024-06-05T23:59:58Z,"✈️недолетіли…
Черговий хлам…",0
3643,2024-06-06T15:01:09Z,"🚨 Важлива інформація 

У Львові створили канали, де публікують найважливіші новини з конкретного району⚡️

 ✈️ Сихів - https://t.me/+vHfbGDDJ3E85OGZi
 ✈️ Рясне - https://t.me/+gPiJbWe1iaVhZTNi
 ✈️ Залізничний - https://t.me/+q7NSdPSJ2xFjZjQy
 ✈️ Франківський - https://t.me/+lbk1PtCc-WY2NmUy
 ✈️ Шевченківський - https://t.me/+tOeiF1tV-8EwOTIy
 ✈️ Галицький - https://t.me/+W3aflhJ59V9mZDdi
 ✈️ Личаківський - https://t.me/+Dveu0PPWYM45NDZi

👇 Обирай район та слідкуй за новинами 👇",0
3644,2024-06-06T20:06:24Z,"‼️‼️‼️відмічено зліт ТУ-95‼️‼️‼️
Поки що тільки 2 штучки, слідкую далі, триматиму в курсі🫡

Вже 4 борти❗️",0
3645,2024-06-06T22:35:04Z,"Я кімарнув годинку, готовий до застосування🫡, по обстакановці:
🚀: 4 ТУ-95 (максимум 32 ракети) + 3 носії Калібрів в морі (максимум 24)…
✈️: один кошмарить Житомирську і Вінницьку область + загальний табун летить з півдня (поки що північно-західним курсом)
✈️: в готовності до застосування 5 вафлєдронів на МіГ-31к, побачимо чи будуть вильоти

Поки все під контролем, в повітрі тільки бурбухайки🛵",0
3646,2024-06-06T23:18:51Z,"🚀ймовірно, пуски ракет із стратегічної авіації…за годинку +- будуть в повітряному просторі України‼️",0
3647,2024-06-06T23:40:07Z,"✈️табун у Вінницькій обл
✈️табун в центральній частині України 
90% ✈️ західним курсом…
ой карамба🤦‍♂️",0
3648,2024-06-07T00:08:35Z,"✈️західний табун йде далі на захід (літає в Хмельницькій, Вінницькій обл.)
✈️центральний табун - фіфті-фіфті, половина йде на північ в бік столиці, половина північно-західним курсом на Житомирщину/Вінниччину",0
3649,2024-06-07T00:22:57Z,"✈️загроза в Тернопільській/Хмельницькій/Вінницькій обл.
курс західний та північно-західний.
✈️табун в центральній поки кошмарить столицю👿",0
3650,2024-06-07T00:24:06Z,📢📢📢,0
3651,2024-06-07T00:26:10Z,🚀з Чернігівщини курсом на столицю,0
3652,2024-06-07T00:42:24Z,"✈️передумали летіти в Тернопільську і планово утилізовуються в Хмельницькій
🚀ракети Київська і Чернігівська обл. поки що",0
3653,2024-06-07T00:52:28Z,"✈️Хмельниччина
🚀Вінниччина, Київщина",0
3654,2024-06-07T01:03:31Z,"✈️Хмельниччина
🚀Хмельниччина, Черкащина",0
3655,2024-06-07T01:07:21Z,✈️бурбухайки на заході - всьо🔩,0
3656,2024-06-07T01:10:33Z,"🚀Тернопільщина з ймовірним розворотом на Хмельниччину
🚀Вінниччина",0
3657,2024-06-07T01:12:21Z,"🚀Тернопільщина в бік міста, курс західний
🚀Вінниччина",0
3658,2024-06-07T01:15:21Z,"🚀з Тернопільщини курсом на Львівщину (10 хв)
🚀Вінниччина",0
3659,2024-06-07T01:16:18Z,🚀вектор Буськ/Броди,0
3660,2024-06-07T01:19:28Z,"Розворот на Рівненську обл
Налякали її😈",0
3661,2024-06-07T01:21:56Z,"🚀з Рівненщини на Хмельниччину
🚀Хмельниччина",0
3662,2024-06-07T01:23:47Z,"Народ, якщо з 🚀 ми ще справимось, то з блискавкою⚡️безсилі, але не лякайтесь…",0
3663,2024-06-07T01:28:03Z,"🚀все на Хмельниччині, утилізовується💪",0
3664,2024-06-07T01:31:16Z,📡ДОРОЗВІДКА,0
3665,2024-06-07T01:33:40Z,"Дорогенькі, фонд April на днях планує виїзд на схід, поженемо бібіки і не тільки, є потреба в запасі палива, назбираємо - добре, не назбираємо - докинемо зі своїх.
Всім дякую🫡

https://send.monobank.ua/jar/iFunWYagv

5375411219365900

БАНКУ ЗАКРИВ - перерахував на фонд, зібрали 99 тисяч, не перестану це казати - ви неймовірні🫶
12-14 числа виїзд на схід, звіти будуть в групі April🫡",0
3666,2024-06-07T01:49:33Z,"🟢ВІДБІЙ 🟢

Ще одна ніч пережита, впевнений, в нас ще буде змога відігратись за всі безсонні ночі😈

Дякую всім, хто з нами, за слова підтримки і не тільки слова🫡",0
3667,2024-06-07T15:00:05Z,"🔥Global Auto Park відтепер ONLINE по всій Україні🚘

➡️ Власник компанії відтепер ОСОБИСТО веде телеграм канал та детально контролює всі процеси

✅ Ваше АВТО в Надійних руках, Швидкий Продаж + Покупка все це в одному каналі. 

▫️ тільки перевірені автомобілі🇺🇸
▫️ всі актуальні авто в наявності
▫️ без посередників


🚦Суровий контроль якості та ринку  

Також є локальна площадка для авто у м.Львів

Кожного тижня 💥 РОЗІГРАШ 500грн💥 серед підписників  

Приєднатись 👉🏼 https://t.me/+g5U4jGQp34ViZmUy 👈🏼",0
3668,2024-06-10T15:00:08Z,"Smaki-maki - доставка суші та піци до 29 хвилин! 🔥

А якщо запізнимось, то подаруємо рол/піцу в наступному замовленні 😍

Щоб отримати промокод на безкоштовний рол в першому замовленні, натискай тут 🎁

⚡️ 14 акційних суші-сетів переглядай на сайті

🔸 Меню на сайті
🔸 Підписуйся на Інстаграм",0
3669,2024-06-11T15:00:16Z,"🔥Культовий український хіп-хоп гурт ТНМК із спеціальною літньою програмою ""Jazzy"" на даху!🔥

12 червня запрошуємо вас на терасу !FESTrepublic, де відбудеться особлива подія - концерт до 20 річчя однойменного легендарного альбому ТНМК.

Історія цього проєкту сягає 1997 року, коли ТНМК спробували розширити свою фанкову музику за допомогою несподіваних джазових аранжувань. Ви почуєте найкращі хіти гурту в абсолютно новому звучанні🎵

Приєднуйтеся до нас у цей особливий вечір, де разом ми зануримося у фантастичні поєднання ритмів хіп-хопу та унікальних мелодій джазу🎷. А також зберемо донати та проведемо благодійний аукціон на підтримку ГУР МО України💪

Не пропустіть можливість стати першими, хто почує програму ""Jazzy"" на улюбленому даху Львова!

🔜12 червня, 19:00
📍Тераса на !FESTrepublic",0
3670,2024-06-11T20:12:13Z,"❗️скоріш за все зафіксовано зліт ТУшканчиків з ае Оленья❗️

У разі боєвого вильоту - все стандартно: спимо по 3-х ночі, далі кохве, бутік, водичка, павербанк.
Про все будете повідомлені🫡

Поки зафіксовано 4 борти ТУ-95 + загроза носіїв Калібрів з моря…",0
3671,2024-06-12T00:01:50Z,"🚀За 02:10 відбулись пуски КР стратегічною авіацією…
✈️Тривога на Вінниччині повʼязана із паройою бурбухайок.",0
3672,2024-06-12T00:23:34Z,"🚨РАКЕТНА НЕБЕЗПЕКА🚨
🚀Загроза ракетних ударів🚀",0
3673,2024-06-12T00:24:09Z,🚀перші крилаті ракети в Сумській області курсом поки на Полтавську…,0
3674,2024-06-12T00:35:18Z,"🚀на Полтавщині, західним курсом
✈️із заходу повернули на центр, полетіли за перепічками…",0
3675,2024-06-12T00:45:07Z,"🟢поки загроз для заходу немає🟢
Відбивається центр💪",0
3676,2024-06-12T00:56:55Z,‼️виліт МіГ-31к з ае Саваслейка,0
3677,2024-06-12T00:58:01Z,🚀Пуск КИНДЖАЛУ🚀,0
3678,2024-06-12T00:59:54Z,"🚀Х-101 група ракет:
на Київщину
на Вінниччину",0
3679,2024-06-12T01:01:59Z,🚀Швидкісна ціль🚀,0
3680,2024-06-12T01:02:34Z,"Ймовірно Кинджал, орієнтовний вектор на столицю",0
3681,2024-06-12T01:04:42Z,Ще один так само…,0
3682,2024-06-12T01:06:02Z,"🚀Х-101 група ракет:
на Київщині
з Вінниччини пішли на Київщину",0
3683,2024-06-12T01:17:00Z,"🚀по останній ракеті джага-джага
✈️залишилась одна бурбухайка в столиці",0
3684,2024-06-12T01:24:35Z,"МІГ-31к сіли🟢
Я би на вашому місці, тако вже по тихеньку прокладав маршрут під одіялко🛏️",0
3685,2024-06-12T01:31:22Z,📡,0
3686,2024-06-12T01:38:27Z,🟢ВІДБІЙ🟢,0
3687,2024-06-12T03:15:59Z,"🚨РАКЕТНА НЕБЕЗПЕКА🚨
МІГ-31к⚠️ носій «Кинджалу»",0
3688,2024-06-12T03:46:47Z,"🟢ВІДБІЙ🟢

Їхня тактика незмінна - хочуть зламати нас. а фігушки їм по всій морді😜

Лупанули кавки☕️, заточили бутіка🍔 і, бляха, пішли жити то життя🤩",0
3689,2024-06-12T15:00:03Z,"👋 Нумо до нас в команду LEOLAND! 
Кого ми шукаємо? 

🦸‍♀️ Аніматорів у інтерактивне місто професій Kidlandia. 
Вони справжні зірки серед наших гостей, роблять так, щоб дітям було весело. 

👨‍🏫 Інструкторів у парк розваг. 
Вони відповідають за те, щоб діти зі всім ознайомилися та розважились на атракціонах.  

🥷🏻Охоронців та операторів відеоспостереження. 
А вони постійно дбають про безпеку в нашому комплексі розваг. Запрошуємо на ці посади жінок та чоловіків. 

Можливо, саме ти станеш частинкою нашої великої команди. 

Якщо цікаво, телефонуй до наших HR, вони розкажуть усі деталі 
📞067 310 78 20 
📞098 304 21 60

📍LEOLAND, Львів, вул. Мельника, 18.

📌https://leoland.ua/
📱Instagram
📱Facebook 
📱Tik Tok 
📱Telegram",0
3690,2024-06-13T15:00:12Z,"🎬Не знайшли української озвучки на нові фільми чи серіали😔? 
🔥На каналі 🇺🇦UAFLIX фільми та серіали українською мовою💪
🔍Ви знайдете новинки з українською озвучкою від нашого сайту UAFLIX.NET🥰

Не потрібно довго шукати що подивитись - не витрачайте свій час! Підпишіться👇
https://t.me/+uqLttvJDSZE5YmEy",0
3691,2024-06-13T20:11:08Z,"‼️‼️‼️
Є підтверджена інформація про зліт 4-х бортів з ае Оленья
‼️‼️‼️
+ бурбухайки з півдня…
Інформація буде уточнюватись в цьому пості по мірі надходження…
Процедура дій стандартна: спим, відбиваємось, спим.
Всіх обняв, на звʼязку🫡

🫡ОНОВЛЕННЯ:
23:30 - вже 5 бортів ТУ-95 (ТУ-22 нас не цікавлять, вони до заходу майже не дістають)
00:37 - ✈️ один кошмарить Вінницьку обл. 
01:08 - ✈️ два у Вінницькій, три ще на підході
01:56 - ✈️один Хмельницька, один Вінницька 
02:11 - ✈️два Хмельницька, не бачу ознак щоб вони планували летіти далі.
02:30 - 🚀ймовірні пуски КР із ТУ-95
02:37 - ✈️ один Хмельницька, два Житомирська, один Вінницька.

Нічний чат для тих, кому тривожно
https://t.me/+lIM3NA9qAIQ0ZDdi",0
3693,2024-06-14T00:01:18Z,"🚨РАКЕТНА НЕБЕЗПЕКА🚨
🚀Загроза ракетних ударів🚀",0
3694,2024-06-14T00:04:26Z,🚀Чернігівська обл.,0
3695,2024-06-14T00:05:04Z,✈️Хмельницька та Житомирська обл.,0
3696,2024-06-14T00:21:39Z,🚀Київська ➡️ Черкаську,0
3697,2024-06-14T00:28:48Z,🚀Черкаська та Київська ➡️ Вінницька,0
3698,2024-06-14T00:38:54Z,"✈️Хмельниччина
🚀Київська ➡️ Вінницьку
🚀Вінницька ➡️ Хмельницька",0
3699,2024-06-14T00:43:20Z,"✈️джага-джага
🚀Вінницька ➡️ Хмельницька
Ракети порозділялись, заходять з усіх боків",0
3700,2024-06-14T00:49:32Z,"🚀починаються турне по Вінницькій та Хмельницькій обл.

Потенційний обʼєкт - скоріш за все Старокостянтинів❓

Але поляки проявляють стурбованість біля кордону🤦‍♂️",0
3701,2024-06-14T00:54:26Z,"🚀ракет стало в два рази менше, заходять на маневр, можливо залетять десь в сусідні від Хмельницької області…
Слідкую…",0
3702,2024-06-14T00:56:29Z,"🚀одна вилізла в Тернопільській області, курсом на Львів - 10 хв ‼️‼️",0
3703,2024-06-14T00:59:52Z,"🚀курс на Перемишляни/Золочів
🚀ще три з Хмельницької транзитом через Тернопільську і на Франківську",0
3704,2024-06-14T01:02:07Z,"🚀пшла нафіг паскуда 
Поки не збили, але розвернули💪",0
3705,2024-06-14T01:03:38Z,"Поки що Львівська обл. без загроз✅
🍑булки не розслабляємо, знаходимось в укриттях або недалеко від них⚠️",0
3706,2024-06-14T01:06:13Z,"🚀одна розвернулась, льотає в Рівненській поки що
🚀три розвернулись в Тернопільській на Хмельницьку",0
3707,2024-06-14T01:09:24Z,"Залишилось орієнтовно 4 цілі, всі прямують на утилізацію на Старкон…
Тримаємо за хлопців кулаки✊",0
3708,2024-06-14T01:17:29Z,Попередньо 📡 дорозвідка 📡,0
3709,2024-06-14T01:19:10Z,"Знаю, втомились, знаю дістав…😣

Місячний розіграш за донат в 2️⃣0️⃣ грн:
Банка
https://send.monobank.ua/jar/9xSVsoT9ng
Карта
5375411219318438

Більше донатів - більше шансів💪
Розіграш - коли нашкребемо 450-500 тисяч🥰

Призи: картина з автографом генерала Залужного, біокамін з гільзи, мʼясні набори та багато іншого. (Список буде доповнюватись)

Хто кидає з інших банків - залишайте номер телефону в коментарях до платежу👌
Стати спонсором розіграшу - пишіть в приват @sergant_chekatilo",0
3710,2024-06-14T01:41:52Z,"🟢ВІДБІЙ 🟢

Щось вони зачастили, я так скоро зовсім спати перестану😔",0
3711,2024-06-14T03:00:58Z,"🚨РАКЕТНА НЕБЕЗПЕКА🚨
МІГ-31к⚠️ носій «Кинджалу»",0
3712,2024-06-14T03:01:10Z,Скоріш за все будуть пуски…(((,0
3713,2024-06-14T03:02:38Z,Пуск Кинджалу…,0
